Item Id,Item URI,Dublin Core:Title,Dublin Core:Subject,Dublin Core:Description,Dublin Core:Creator,Dublin Core:Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Dublin Core:Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
1473,https://georgeeliotarchive.org/items/show/1473,"George Eliot to Georgiana Burne-Jones, 1879-10-18",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:336-337","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones,Letters",https://georgeeliotarchive.org/files/original/63753104c7a6360fe280e339087e7a60.pdf,,Correspondence - The John Cross Collection,1,0
1472,https://georgeeliotarchive.org/items/show/1472,"George Eliot to James Sully, 1879-10-07",James Sully,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:336","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,James Sully,Letters",https://georgeeliotarchive.org/files/original/52d5ff1a4b58c58a962fd137db636ca2.pdf,,Correspondence - The John Cross Collection,1,0
1471,https://georgeeliotarchive.org/items/show/1471,"George Eliot to Clementia Doughty Taylor, 1879-09-17",Clementia Doughty Taylor,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:335-336","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clementia Doughty Taylor,Correspondence,Cross Letters,Letters",https://georgeeliotarchive.org/files/original/7c3f87dbd70800ea60826b2eb6690395.pdf,,Correspondence - The John Cross Collection,1,0
1470,https://georgeeliotarchive.org/items/show/1470,"George Eliot to James Sully, 1879-09-10",James Sully,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:334-335","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,James Sully,Letters",https://georgeeliotarchive.org/files/original/ae80263ae0febd1ee7aecee413f3dd27.pdf,,Correspondence - The John Cross Collection,1,0
1469,https://georgeeliotarchive.org/items/show/1469,"George Eliot to Barbara Leigh Smith Bodichon, 1879-09-03",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:333-334","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters,Letters",https://georgeeliotarchive.org/files/original/fdb64dc9259aa72f8abd31293a61c7ea.pdf,,Correspondence - The John Cross Collection,1,0
1468,https://georgeeliotarchive.org/items/show/1468,"George Eliot to William Blackwood, 1879-09-03",William Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:332-333","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Letters,William Blackwood",https://georgeeliotarchive.org/files/original/d76849f710b848a8d8a6d230a6fd4b73.pdf,,Correspondence - The John Cross Collection,1,0
1467,https://georgeeliotarchive.org/items/show/1467,"George Eliot to Clementia Doughty Taylor, 1879-08-19",Clementia Doughty Taylor,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:331-332","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clementia Doughty Taylor,Correspondence,Cross Letters,Letters",https://georgeeliotarchive.org/files/original/a6d690ad6e7e14f8b78565687b5688e3.pdf,,Correspondence - The John Cross Collection,1,0
1466,https://georgeeliotarchive.org/items/show/1466,"George Eliot to Georgiana Burne-Jones, 1879-08-11",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:331","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones,Letters",https://georgeeliotarchive.org/files/original/40902c858d110ef3a23c5b3824fba720.pdf,,Correspondence - The John Cross Collection,1,0
1465,https://georgeeliotarchive.org/items/show/1465,"George Eliot to James Sully, 1879-08-07",James Sully,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:330-331","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,James Sully,Letters",https://georgeeliotarchive.org/files/original/991647b2a68235f95062e0087df748ab.pdf,,Correspondence - The John Cross Collection,1,0
1464,https://georgeeliotarchive.org/items/show/1464,"George Eliot to Blanche Lewes, 1879-07-24",Blanche Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:329-330","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Blanche Lewes,Correspondence,Cross Letters,Letters",https://georgeeliotarchive.org/files/original/859509befad6e1da06086bfe232b41d4.pdf,,Correspondence - The John Cross Collection,1,0
1463,https://georgeeliotarchive.org/items/show/1463,"George Eliot to Georgiana Burne-Jones, 1879-07-22",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:329","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones",https://georgeeliotarchive.org/files/original/1c0df2b6ef99af402dcbae4b9436c4fe.pdf,,Correspondence - The John Cross Collection,1,0
1462,https://georgeeliotarchive.org/items/show/1462,"George Eliot to John Blackwood, 1879-07-16",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:328-329","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/67bb45b53b5246b7296eb0063255f8c0.pdf,,Correspondence - The John Cross Collection,1,0
1461,https://georgeeliotarchive.org/items/show/1461,"George Eliot to Barbara Leigh Smith Bodichon, 1879-07-02",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW.<em> George Eliot's Life</em>, 1885, 3:327","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/475a11a87d2b2f1e9b5fc75fd1ab4aca.pdf,,Correspondence - The John Cross Collection,1,0
1460,https://georgeeliotarchive.org/items/show/1460,"George Eliot to Charles L. Lewes, 1879-06-30",Charles L. Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:327","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Lee Lewes,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/e81525bf41aaf93ff2eb50412fbf8218.pdf,,Correspondence - The John Cross Collection,1,0
1459,https://georgeeliotarchive.org/items/show/1459,"George Eliot to John Blackwood, 1879-06-29",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:326","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/cdb721c4356e5d8b12931a1ebf21d9c3.pdf,,Correspondence - The John Cross Collection,1,0
1458,https://georgeeliotarchive.org/items/show/1458,"George Eliot to Georgiana Burne-Jones, 1879-06-29",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:325-326","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones",https://georgeeliotarchive.org/files/original/d449cafc49547b15ffe5aedd535c0dbb.pdf,,Correspondence - The John Cross Collection,1,0
1457,https://georgeeliotarchive.org/items/show/1457,"George Eliot to John Blackwood, 1879-06-20",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:324-325","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/f5bf31de30750675e25177ef746d2853.pdf,,Correspondence - The John Cross Collection,1,0
1456,https://georgeeliotarchive.org/items/show/1456,"Barbara Leigh Smith Bodichon to Alice Bonham-Carter, 1879-06-12",Alice Bonham-Carter,,Barbara Leigh Smith Bodichon,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:324","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alice Bonham-Carter,Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/0de633c92c705b41f5c48f3302410b67.pdf,,Correspondence - The John Cross Collection,1,0
1455,https://georgeeliotarchive.org/items/show/1455,"George Eliot to William Blackwood, 1879-06-12",William Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:322-324","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,William Blackwood",https://georgeeliotarchive.org/files/original/b344d8a127b8e1f621c991676e08c7b6.pdf,,Correspondence - The John Cross Collection,1,0
1454,https://georgeeliotarchive.org/items/show/1454,"George Eliot to Charles L. Lewes, 1879-06-10",Charles L. Lewes,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:321-322","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Charles Lee Lewes,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/1559a99ed87038e403ccebf9b6174436.pdf,,Correspondence - The John Cross Collection,1,0
1453,https://georgeeliotarchive.org/items/show/1453,"George Eliot to Frederic Harrison, 1879-06-10",Frederic Harrison,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:321","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Frederic Harrison",https://georgeeliotarchive.org/files/original/95a3050e034a401160799cfed2840ce8.pdf,,Correspondence - The John Cross Collection,1,0
1452,https://georgeeliotarchive.org/items/show/1452,"George Eliot to Georgiana Burne-Jones, 1879-06-03",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:320-321","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones",https://georgeeliotarchive.org/files/original/51725631a70917cecec6b56dc421f998.pdf,,Correspondence - The John Cross Collection,1,0
1451,https://georgeeliotarchive.org/items/show/1451,"George Eliot to James Sully, 1879-05-28",James Sully,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:319-320","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,James Sully",https://georgeeliotarchive.org/files/original/99511ad5c2da7ed6ef56b10552be57bd.pdf,,Correspondence - The John Cross Collection,1,0
1450,https://georgeeliotarchive.org/items/show/1450,"George Eliot to Georgiana Burne-Jones, 1879-05-03",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:319","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones",https://georgeeliotarchive.org/files/original/81ad0a9c9829ca35bab04b650eba4a46.pdf,,Correspondence - The John Cross Collection,1,0
1449,https://georgeeliotarchive.org/items/show/1449,"George Eliot to John Blackwood, 1879-04-23",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:318-319","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/2deb9209a8cfcb2936c20233a50588f0.pdf,,Correspondence - The John Cross Collection,1,0
1448,https://georgeeliotarchive.org/items/show/1448,"George Eliot to John Walter Cross, 1879-04-22",John Walter Cross,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:317","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Walter Cross",https://georgeeliotarchive.org/files/original/72df9006467fa75a246e60f1f947bf16.pdf,,Correspondence - The John Cross Collection,1,0
1447,https://georgeeliotarchive.org/items/show/1447,"George Eliot to David Kaufmann, 1879-04-17",David Kaufmann,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:316-317","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,David Kaufmann",https://georgeeliotarchive.org/files/original/223b967ee5c4dc8d9a450da240e84b69.pdf,,Correspondence - The John Cross Collection,1,0
1446,https://georgeeliotarchive.org/items/show/1446,"George Eliot to John Blackwood, 1879-04-09",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:315-316","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/8228a642316b51b5a0ef0e0a63e49adc.pdf,,Correspondence - The John Cross Collection,1,0
1445,https://georgeeliotarchive.org/items/show/1445,"George Eliot to Barbara Leigh Smith Bodichon, 1879-04-08",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:314-315","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/a91d8f2006a1c6217acd752acd2705fe.pdf,,Correspondence - The John Cross Collection,1,0
1444,https://georgeeliotarchive.org/items/show/1444,"George Eliot to Frederic Harrison, 1879-04-08",Frederic Harrison,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:313-314","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Frederic Harrison",https://georgeeliotarchive.org/files/original/81cdf4712f369eb67f76aea2dc30d6e1.pdf,,Correspondence - The John Cross Collection,1,0
1443,https://georgeeliotarchive.org/items/show/1443,"George Eliot to John Blackwood, 1879-04-05",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:312-313","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/5c61643e3ee6812600ca0a40e8e413d0.pdf,,Correspondence - The John Cross Collection,1,0
1442,https://georgeeliotarchive.org/items/show/1442,"George Eliot to William Blackwood, 1879-03-25",William Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:312","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,William Blackwood",https://georgeeliotarchive.org/files/original/409b99765bd6574a31f8c3e672c8ea34.pdf,,Correspondence - The John Cross Collection,1,0
1441,https://georgeeliotarchive.org/items/show/1441,"George Eliot to Georgiana Burne-Jones, 1879-03-20",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:312","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones",https://georgeeliotarchive.org/files/original/4a5f4823bee93e21f368e8eed4c23051.pdf,,Correspondence - The John Cross Collection,1,0
1440,https://georgeeliotarchive.org/items/show/1440,"George Eliot to John Blackwood, 1879-03-05",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:311","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/2456761dfd1925f55879f73a1e35fe96.pdf,,Correspondence - The John Cross Collection,1,0
1439,https://georgeeliotarchive.org/items/show/1439,"George Eliot to Barbara Leigh Smith Bodichon, 1879-03-05",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:310-311","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/ee587b40eded357239c3ef253a3cf0e9.pdf,,Correspondence - The John Cross Collection,1,0
1438,https://georgeeliotarchive.org/items/show/1438,"George Eliot to John Blackwood, 1879-02-25",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:309-310","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/8b70b05e86f6abc5c817d6771e4d08a9.pdf,,Correspondence - The John Cross Collection,1,0
1437,https://georgeeliotarchive.org/items/show/1437,"George Eliot to John Walter Cross, 1879-02-24",John Walter Cross,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:309","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Walter Cross",https://georgeeliotarchive.org/files/original/8c44e084010771a30ee98e73cd5d23ea.pdf,,Correspondence - The John Cross Collection,1,0
1436,https://georgeeliotarchive.org/items/show/1436,"George Eliot to John Walter Cross, 1879-02-22",John Walter Cross,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:309","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Walter Cross",https://georgeeliotarchive.org/files/original/5064980b77f3a168ca64abe30ede5364.pdf,,Correspondence - The John Cross Collection,1,0
1435,https://georgeeliotarchive.org/items/show/1435,"George Eliot to John Walter Cross, 1879-02-07",John Walter Cross,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:309","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Walter Cross",https://georgeeliotarchive.org/files/original/1aa39f00f6eec4cc4b60027e29e74c96.pdf,,Correspondence - The John Cross Collection,1,0
1434,https://georgeeliotarchive.org/items/show/1434,"George Eliot to Barbara Leigh Smith Bodichon, 1879-02-06",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:308-309","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/000e4114c5714a4b0f0ef4df8f2c6b0e.pdf,,Correspondence - The John Cross Collection,1,0
1433,https://georgeeliotarchive.org/items/show/1433,"George Eliot to Georgiana Burne-Jones, 1879-02-04",Georgiana Burne-Jones,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:308","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Georgiana Burne-Jones",https://georgeeliotarchive.org/files/original/44c85d4b16d723d442288c1db07d4223.pdf,,Correspondence - The John Cross Collection,1,0
1432,https://georgeeliotarchive.org/items/show/1432,"George Eliot to John Walter Cross, 1879-01-30",John Walter Cross,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:308","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Walter Cross",https://georgeeliotarchive.org/files/original/4aad4bb0b521e0dc40f02e9b2318f219.pdf,,Correspondence - The John Cross Collection,1,0
1431,https://georgeeliotarchive.org/items/show/1431,"George Eliot to John Walter Cross, 1879-01-22",John Walter Cross,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:307","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Walter Cross",https://georgeeliotarchive.org/files/original/c06da242f9676fa460476e34d091a1a2.pdf,,Correspondence - The John Cross Collection,1,0
1430,https://georgeeliotarchive.org/items/show/1430,"George Eliot to John Blackwood, 1879-01-13",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:307","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/cffbe30e969fb4c4ec6ce55cf27234a0.pdf,,Correspondence - The John Cross Collection,1,0
1429,https://georgeeliotarchive.org/items/show/1429,"George Eliot to Barbara Leigh Smith Bodichon, 1879-01-07",Barbara Leigh Smith Bodichon,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:307","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1879-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,"Barbara Leigh Smith Bodichon,Correspondence,Cross Letters",https://georgeeliotarchive.org/files/original/77498d57b697c4404c225f2105bcf16e.pdf,,Correspondence - The John Cross Collection,1,0
1428,https://georgeeliotarchive.org/items/show/1428,"George Eliot to John Blackwood, 1878-11-25",John Blackwood,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:303","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1878-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,John Blackwood",https://georgeeliotarchive.org/files/original/16003653717c4acd24b024368480af92.pdf,,Correspondence - The John Cross Collection,1,0
1427,https://georgeeliotarchive.org/items/show/1427,"George Eliot to Sara Hennell, 1878-11-24",Sara Hennell,,George Eliot,"Cross, JW. <em>George Eliot's Life</em>, 1885, 3:303","<em>George Eliot Archive</em>, edited by Beverley Park Rilett <br />GeorgeEliotArchive.org",1878-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correspondence,Cross Letters,Sara Sophia Hennell",https://georgeeliotarchive.org/files/original/5db13e988190f0df5d85ac21901f0277.pdf,,Correspondence - The John Cross Collection,1,0
